"X:Energy Period Bins [s], Y:Wave Height Bins [m], Values: Power Take Off Force Maximum [N·m]",[1-2),[2-3),[3-4),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[10-11),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[17-18),[18-19),[19-20),[20-21),[21-22),[22-23)
[2.5-3.0),,,,,,70525.80544661102,24789.1146502226,23679.159551750796,21602.530768450306,22448.808362229072,21134.89115020816,21687.52761904838,19858.888318484147,21376.721505236656,20559.106234662686,19044.007111531744,20417.049050798967,18984.94087502613,19202.73955387907,18498.600405942456,17563.378364973585,16861.184338447565
[2.0-2.5),,,,,27253.554127732208,24893.990060585395,23586.068341542974,22947.056993880473,21095.644384312294,22010.137807172337,21432.929849313252,19407.235689688427,17737.459004223478,18956.610865950384,17548.07558250385,17451.175664502938,19024.84865578488,18435.96143254671,17170.82400823772,16682.766937554694,17507.40178441088,15634.87405258702
[1.5-2.0),,,,24339.42556521031,24150.017519163135,22955.9300169433,21902.133084990288,20631.629187644125,19789.72008639865,20436.998635018877,17983.13393023525,16902.134239251307,16770.691426006782,17360.15119713388,19125.076392792183,15374.702681519979,15382.006740208992,14925.446147064244,15123.389851755815,13879.143215982185,13077.598472870111,13856.27118358999
[1.0-1.5),,,39527.41552563142,21850.080354874983,22731.895334493674,21335.443078567605,18548.53426629195,17667.28346050609,17376.549909953264,16368.556367773885,15612.246644293846,15522.861056224241,16391.954073966568,13731.214203161479,13906.838009059651,12993.459888404692,11928.809993453988,12130.543139525185,11051.100576466546,10406.64285117602,10563.481955776739,10539.453285702719
[0.5-1.0),,36583.126622573785,30721.427812756756,17767.06250311461,19334.63143621892,17825.709146612495,16512.57608047742,14230.657357509595,13205.712645317213,13309.983733410105,12008.156002130861,13078.946191069781,11057.206654838821,12049.812032570193,10952.762834335137,9905.076565155714,8989.135600219974,7664.908058151918,8042.082251316614,7243.550896825811,6520.847459840114,7151.20520207974
[0.0-0.5),4020.3580574828,14414.015663973123,16071.635265982524,10839.033754395292,13155.896446026527,10327.233870063728,9395.885633505699,8773.277012266924,8474.12110467941,6898.872174942047,7170.23974357851,6092.023426112784,5279.553626143824,4582.782754932646,4723.309515133432,4032.1282874809617,3673.0064797036734,3461.9371597007253,2790.0310809895213,2454.5009095720093,2440.4912118198768,2801.621870206913
